antenna_lon	antenna_lat	weight
-3.974381	5.408791	3.8073549220576037
-6.038795	5.308711	3.3219280948873626
-4.079025	5.353319	5.392317422778761
-6.023974	8.412343	0.0
-4.026684	5.328545	7.499845887083206
-3.999637	5.371768	7.294620748891627
-3.998696	5.348125	6.6582114827517955
-6.442098	6.856231	5.930737337562887
-4.013608	5.321946	0.0
-7.080512	4.674656	2.584962500721156
-4.02345	5.328242	7.832890014164742
-2.753803	7.996683	1.0
-4.701064	6.642362	4.321928094887363
-3.958797	5.326502	5.044394119358453
-3.977956	5.390427	4.643856189774724
-5.921794	6.610487	4.459431618637297
-3.186495	6.087522	1.0
-4.226197	5.32006	3.0
-4.181172	5.338324	2.0
-5.273617	6.793558	4.906890595608519
-4.064887	5.35407	5.857980995127572
-6.819456	5.760641	5.392317422778761
-6.615019	5.77325	6.599912842187128
-4.075927	5.373855	4.0
-4.012899	5.443486	5.554588851677638
-3.989324	5.394109	5.129283016944966
-4.07382	5.342848	7.199672344836364
-5.74737	6.977082	6.209453365628951
-3.976474	5.308242	5.700439718141093
-3.912997	5.24845	6.266786540694902
-4.08849	5.333922	5.807354922057605
-4.000633	5.334601	6.6865005271832185
-4.03299	5.354488	5.832890014164742
-3.94374	5.309186	6.022367813028454
-4.044759	5.436365	5.857980995127572
-3.956425	5.383992	3.5849625007211565
-4.019965	5.32783	7.08746284125034
-3.992217	5.406264	6.700439718141092
-6.470442	6.888433	5.78135971352466
-4.028116	5.426486	5.357552004618084
-3.993941	5.375575	6.94251450533924
-3.968842	5.355836	6.459431618637298
-3.997956	5.335125	7.383704292474053
-3.99997	5.403825	4.247927513443585
-4.059227	5.436523	4.754887502163469
-4.02071	5.355059	6.554588851677638
-4.101965	5.32932	5.169925001442312
-5.281512	6.698118	2.0
-6.162711	7.595659	0.0
-3.993232	5.354921	6.491853096329675
-3.966466	5.370573	6.6582114827517955
-5.064446	6.267423	1.0
-3.050732	7.986611	0.0
-5.715859	5.952427	2.321928094887362
-6.78784	5.760175	3.8073549220576037
-3.294586	7.185922	1.5849625007211563
-4.078347	5.318462	5.426264754702098
-6.432639	6.893828	5.807354922057605
-6.056476	6.116848	3.4594316186372978
-8.125467	7.027796	1.5849625007211563
-5.640454	9.444401	5.954196310386876
-5.976049	6.391187	2.321928094887362
-8.191481	7.185767	1.0
-4.073926	5.329682	6.906890595608519
-3.946385	5.34052	3.9068905956085187
-7.24635	6.75977	0.0
-5.274026	6.825037	6.209453365628951
-3.025978	5.140762	1.0
-4.836461	5.8993	3.0
-5.225292	7.140274	4.700439718141093
-5.226838	7.160973	4.392317422778761
-5.314328	9.678264	0.0
-4.779862	7.407484	2.0
-5.725263	8.179231	1.0
-7.444431	7.376089	0.0
-5.868789	6.090734	2.584962500721156
-4.953337	5.896717	2.584962500721156
-5.498242	6.926563	2.807354922057604
-6.107153	8.302688	0.0
-6.194959	8.070381	2.321928094887362
-5.642838	6.343247	2.807354922057604
-6.465024	6.945142	1.5849625007211563
-5.675625	8.819672	0.0
-3.943354	5.329308	5.247927513443585
-7.682574	8.286433	5.0
-7.6837	8.275936	4.584962500721157
-6.519713	5.293636	4.392317422778761
-8.43793	6.576323	1.0
-5.017079	6.554245	6.247927513443586
-4.536995	5.300141	1.0
-5.01455	7.67953	6.409390936137703
-4.059708	5.328403	5.357552004618084
-4.051642	5.460177	3.8073549220576037
-4.076574	5.363365	5.044394119358453
-4.736053	6.662581	3.4594316186372978
-6.643506	7.412852	1.0
-5.582278	7.666136	5.044394119358453
-6.997255	7.466479	0.0
-6.478066	7.375988	1.5849625007211563
-3.976829	5.351453	5.357552004618084
-4.146375	5.383531	0.0
-4.018149	5.431777	5.882643049361842
-4.073444	5.339271	3.8073549220576037
-4.01321	5.413054	5.807354922057605
-4.067936	5.346604	4.321928094887363
-4.021973	5.366494	5.584962500721157
-4.106697	5.33492	5.930737337562887
-7.028058	6.174261	2.321928094887362
-6.600531	5.959034	4.247927513443585
-3.396721	6.9481	0.0
-3.961984	5.818958	1.0
-3.649335	6.189947	2.0
-3.968872	5.392038	4.643856189774724
-6.508826	5.973005	3.3219280948873626
-5.257207	6.840956	6.820178962415189
-4.085163	5.345281	1.0
-5.851367	6.706735	0.0
-3.630282	5.252063	3.1699250014423126
-3.16087	5.804869	0.0
-4.007219	5.418145	5.08746284125034
-5.107579	5.270079	1.0
-4.07045	5.322654	5.169925001442312
-4.078238	5.342349	5.672425341971496
-4.089831	5.366032	3.9068905956085187
-5.832099	6.407401	1.0
-3.691192	8.09256	0.0
-7.48596	6.22228	4.807354922057604
-6.036881	6.926087	4.247927513443585
-5.260911	6.809881	7.392317422778761
-6.660267	6.967025	2.0
-6.502835	6.243347	3.0
-6.242608	6.800704	1.0
-5.380955	6.728269	2.0
-6.060696	7.430141	3.5849625007211565
-5.356759	6.4316	2.0
-2.816409	8.047891	4.08746284125034
-3.37261	6.4347	0.0
-5.308225	6.137375	2.584962500721156
-5.418121	6.885821	2.584962500721156
-8.162403	6.986683	1.0
-5.936842	6.354122	1.0
-6.530113	6.917546	2.584962500721156
-5.591397	5.169862	0.0
-5.200761	6.135884	3.3219280948873626
-5.785561	6.547296	2.0
-3.958031	7.054591	5.523561956057013
-3.9465	5.334642	5.392317422778761
-6.369645	6.905912	2.321928094887362
-6.594385	5.890346	3.5849625007211565
-4.081445	5.369224	3.700439718141092
-5.467192	5.769567	2.584962500721156
-5.716071	6.0531	0.0
-6.15944	6.314571	2.0
-3.991798	5.379097	6.845490050944376
-7.835124	6.982713	0.0
-6.776448	6.78692	2.0
-6.612299	6.213366	3.0
-6.87623	6.782261	2.0
-6.280406	6.482835	3.8073549220576037
-4.004014	5.396899	6.10852445677817
-6.040607	7.430058	4.523561956057013
