antenna_lon	antenna_lat	weight
-4.000633	5.334601	5.614709844115208
-4.03299	5.354488	5.930737337562887
-3.94374	5.309186	6.977279923499917
-4.044759	5.436365	5.20945336562895
-3.956425	5.383992	4.247927513443585
-4.019965	5.32783	3.0
-3.992217	5.406264	6.930737337562887
-6.470442	6.888433	6.614709844115209
-4.028116	5.426486	6.10852445677817
-3.993941	5.375575	6.339850002884625
-3.968842	5.355836	6.845490050944376
-3.997956	5.335125	6.39231742277876
-3.99997	5.403825	4.754887502163469
-4.059227	5.436523	5.0
-4.02071	5.355059	4.584962500721157
-4.101965	5.32932	6.189824558880018
-5.281512	6.698118	2.584962500721156
-5.279875	9.518572	1.0
-6.162711	7.595659	0.0
-3.993232	5.354921	5.459431618637297
-3.966466	5.370573	7.392317422778761
-5.064446	6.267423	1.5849625007211563
-7.351712	4.408735	1.0
-5.715859	5.952427	2.807354922057604
-6.406859	6.81041	0.0
-6.78784	5.760175	3.9068905956085187
-3.294586	7.185922	1.5849625007211563
-4.078347	5.318462	6.266786540694902
-6.432639	6.893828	5.584962500721157
-6.056476	6.116848	2.321928094887362
-8.125467	7.027796	1.0
-5.640454	9.444401	5.78135971352466
-5.976049	6.391187	2.807354922057604
-8.191481	7.185767	0.0
-4.073926	5.329682	7.569855608330948
-3.946385	5.34052	4.700439718141093
-7.24635	6.75977	0.0
-5.274026	6.825037	6.6865005271832185
-3.025978	5.140762	1.5849625007211563
-4.836461	5.8993	0.0
-5.962343	5.192678	2.0
-5.225292	7.140274	5.129283016944966
-5.226838	7.160973	5.169925001442312
-5.314328	9.678264	2.321928094887362
-4.605355	6.515369	0.0
-4.779862	7.407484	2.807354922057604
-5.752911	8.448706	0.0
-5.725263	8.179231	1.5849625007211563
-7.444431	7.376089	0.0
-6.384948	10.473013	0.0
-8.484241	6.534166	0.0
-5.868789	6.090734	2.321928094887362
-4.953337	5.896717	1.5849625007211563
-5.498242	6.926563	2.807354922057604
-6.107153	8.302688	1.0
-5.701889	9.934165	0.0
-6.194959	8.070381	2.807354922057604
-5.642838	6.343247	3.0
-6.465024	6.945142	0.0
-3.943354	5.329308	6.442943495848729
-7.682574	8.286433	4.321928094887363
-7.6837	8.275936	4.0
-6.519713	5.293636	3.8073549220576037
-4.80471	5.149611	1.0
-8.43793	6.576323	0.0
-5.017079	6.554245	6.6293566200796095
-5.729538	10.380158	0.0
-6.510985	9.906997	0.0
-5.01455	7.67953	6.303780748177103
-4.059708	5.328403	6.129283016944967
-4.051642	5.460177	4.392317422778761
-4.076574	5.363365	2.584962500721156
-4.736053	6.662581	1.0
-6.643506	7.412852	0.0
-5.582278	7.666136	6.149747119504682
-6.997255	7.466479	0.0
-6.478066	7.375988	1.0
-3.976829	5.351453	5.392317422778761
-4.018149	5.431777	6.426264754702098
-4.073444	5.339271	4.523561956057013
-4.01321	5.413054	5.78135971352466
-4.067936	5.346604	4.700439718141093
-4.021973	5.366494	6.247927513443586
-4.106697	5.33492	6.339850002884625
-7.028058	6.174261	2.807354922057604
-6.600531	5.959034	4.0
-3.396721	6.9481	0.0
-3.961984	5.818958	0.0
-3.649335	6.189947	2.584962500721156
-3.968872	5.392038	4.906890595608519
-6.508826	5.973005	2.0
-5.257207	6.840956	6.882643049361842
-4.085163	5.345281	2.0
-5.851367	6.706735	2.807354922057604
-3.967178	7.732124	0.0
-3.630282	5.252063	3.3219280948873626
-3.16087	5.804869	0.0
-4.007219	5.418145	5.321928094887363
-5.107579	5.270079	0.0
-4.07045	5.322654	6.209453365628951
-4.078238	5.342349	6.303780748177103
-4.089831	5.366032	2.0
-5.832099	6.407401	1.0
-7.48596	6.22228	4.807354922057604
-6.036881	6.926087	4.247927513443585
-5.260911	6.809881	7.312882955284356
-6.660267	6.967025	2.321928094887362
-6.502835	6.243347	2.584962500721156
-6.242608	6.800704	0.0
-5.380955	6.728269	1.5849625007211563
-6.060696	7.430141	4.392317422778761
-5.356759	6.4316	3.0
-2.816409	8.047891	5.20945336562895
-3.37261	6.4347	2.0
-5.308225	6.137375	1.0
-5.418121	6.885821	3.0
-8.162403	6.986683	1.5849625007211563
-5.936842	6.354122	1.0
-6.530113	6.917546	1.0
-5.591397	5.169862	0.0
-5.200761	6.135884	2.584962500721156
-5.785561	6.547296	3.0
-3.958031	7.054591	6.044394119358453
-3.9465	5.334642	6.475733430966398
-6.369645	6.905912	0.0
-6.594385	5.890346	1.0
-4.081445	5.369224	2.0
-5.467192	5.769567	3.9068905956085187
-5.716071	6.0531	2.584962500721156
-5.073717	7.097454	3.0
-6.15944	6.314571	2.0
-3.991798	5.379097	6.247927513443586
-7.835124	6.982713	0.0
-8.1973	6.918422	3.1699250014423126
-6.776448	6.78692	2.807354922057604
-6.612299	6.213366	2.584962500721156
-6.280406	6.482835	4.700439718141093
-4.004014	5.396899	6.6865005271832185
-6.040607	7.430058	4.807354922057604
-4.05858	5.338743	2.584962500721156
